# Procedencia de CADA foto del carrusel. Existe porque la licencia CC BY
# exige nombrar al autor de la obra: sin esto, las fotos 2 en adelante
# quedaban firmadas por el autor de la primera, que es atribuir mal.
# archivo <TAB> vista <TAB> archivo en Commons <TAB> licencia <TAB> autor <TAB> página

chery-tiggo-8-pro-5.jpg	otra	Chery Tiggo 8 Pro 1.6TGDi (2023) (52720616186).jpg	CC BY 2.0	Charles from Port Chester, New York	https://upload.wikimedia.org/wikipedia/commons/e/e3/Chery_Tiggo_8_Pro_1.6TGDi_%282023%29_%2852720616186%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
dfsk-e5-2.jpg	otra	DFSK E5 PHEV IMG 5883.jpg	CC BY-SA 4.0	Alexander Migl	https://upload.wikimedia.org/wikipedia/commons/4/4f/DFSK_E5_PHEV_IMG_5883.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
dfsk-e5-3.jpg	otra	DFSK E5 PHEV Automesse Ludwigsburg 2024 IMG 1588.jpg	CC BY-SA 4.0	Alexander-93	https://upload.wikimedia.org/wikipedia/commons/4/4e/DFSK_E5_PHEV_Automesse_Ludwigsburg_2024_IMG_1588.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
dolphin-mini-2.jpg	otra	BYD DOLPHIN MINI (BRAZIL) BYD SEAGULL.jpg	CC BY 4.0	Mateusmatsuda	https://upload.wikimedia.org/wikipedia/commons/b/bb/BYD_DOLPHIN_MINI_%28BRAZIL%29_BYD_SEAGULL.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
forthing-u-tour-2.jpg	interior	Dongfeng Forthing U-Tour V9 IAA 2023 1X7A0171.jpg	CC BY-SA 4.0	Alexander-93	https://upload.wikimedia.org/wikipedia/commons/1/1b/Dongfeng_Forthing_U-Tour_V9_IAA_2023_1X7A0171.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
geely-ex5-2.jpg	interior	Geely EX5 EM-i Max interior.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/c/ca/Geely_EX5_EM-i_Max_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
geely-ex5-3.jpg	trasera	2025 Geely EX5 Inspire rear.jpg	CC BY-SA 4.0	LuvsMG481	https://upload.wikimedia.org/wikipedia/commons/a/ae/2025_Geely_EX5_Inspire_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
geely-ex5-4.jpg	otra	Geely EX5 Max 2025 (3).jpg	CC BY-SA 4.0	Captainmorlypogi1959	https://upload.wikimedia.org/wikipedia/commons/d/dd/Geely_EX5_Max_2025_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
geely-ex5-5.jpg	otra	Geely EX5 Max 2025 (4).jpg	CC BY-SA 4.0	Captainmorlypogi1959	https://upload.wikimedia.org/wikipedia/commons/2/2e/Geely_EX5_Max_2025_%284%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
geely-ex5-6.jpg	frente	2025 Geely EX5 Inspire front.jpg	CC BY-SA 4.0	LuvsMG481	https://upload.wikimedia.org/wikipedia/commons/1/19/2025_Geely_EX5_Inspire_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
haval-h6-hev-2.jpg	interior	2024 Haval H6 HEV Interior in TSM Bandung.jpg	CC0	MoCars	https://upload.wikimedia.org/wikipedia/commons/1/16/2024_Haval_H6_HEV_Interior_in_TSM_Bandung.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
haval-h6-hev-3.jpg	trasera	2021 Haval H6 HEV Pro (Rear).jpg	CC BY-SA 4.0	Chanokchon	https://upload.wikimedia.org/wikipedia/commons/b/be/2021_Haval_H6_HEV_Pro_%28Rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
haval-h6-hev-4.jpg	trasera	2021 Haval H6 HEV Ultra (Rear).jpg	CC BY-SA 4.0	Chanokchon	https://upload.wikimedia.org/wikipedia/commons/7/7d/2021_Haval_H6_HEV_Ultra_%28Rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
haval-h6-hev-5.jpg	interior	GWM Haval H6 HEV Ditzingen Mobil 2026 IMG 5520.jpg	CC BY-SA 4.0	Alexander Migl	https://upload.wikimedia.org/wikipedia/commons/f/f0/GWM_Haval_H6_HEV_Ditzingen_Mobil_2026_IMG_5520.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jac-t9-2.jpg	trasera	2025 JAC T9 rear.jpg	CC BY-SA 4.0	LuvsMG481	https://upload.wikimedia.org/wikipedia/commons/0/09/2025_JAC_T9_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jac-t9-3.jpg	otra	JAC T9 EV IAA Transportation 2024 (DSC02089).jpg	CC BY-SA 4.0	MarcelX42	https://upload.wikimedia.org/wikipedia/commons/6/65/JAC_T9_EV_IAA_Transportation_2024_%28DSC02089%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jac-t9-4.jpg	otra	JAC T9 EV IAA Transportation 2024 (DSC04446).jpg	CC BY-SA 4.0	MarcelX42	https://upload.wikimedia.org/wikipedia/commons/0/08/JAC_T9_EV_IAA_Transportation_2024_%28DSC04446%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jac-t9-5.jpg	frente	2025 JAC T9 silver front.jpg	CC0	Throwawayacc222	https://upload.wikimedia.org/wikipedia/commons/0/07/2025_JAC_T9_silver_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jac-t9-6.jpg	frente	2025 JAC T9 front.jpg	CC BY-SA 4.0	LuvsMG481	https://upload.wikimedia.org/wikipedia/commons/4/40/2025_JAC_T9_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jaecoo-7-2.jpg	interior	Jaecoo 7 interior.png	CC BY 3.0	Autosdeprimera	https://upload.wikimedia.org/wikipedia/commons/8/81/Jaecoo_7_interior.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jaecoo-7-3.jpg	frente	2025 Jaecoo 7 Luxury - 1598cc 1.6 (150PS) Petrol - Silver - 02-2025, Front.jpg	CC0	Harvey Bold	https://upload.wikimedia.org/wikipedia/commons/e/e1/2025_Jaecoo_7_Luxury_-_1598cc_1.6_%28150PS%29_Petrol_-_Silver_-_02-2025%2C_Front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jaecoo-7-4.jpg	frente	Jaecoo 7 front view 02.png	CC BY 3.0	Autosdeprimera	https://upload.wikimedia.org/wikipedia/commons/a/a5/Jaecoo_7_front_view_02.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jetour-t2-2.jpg	interior	Jetour T2 interior.jpg	CC BY-SA 4.0	Milhouse35	https://upload.wikimedia.org/wikipedia/commons/e/e9/Jetour_T2_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jetour-t2-3.jpg	interior	Rear row of Jetour T2 i-DM as seen from the right during GIIAS 2026 in Bandung 20260911 200019.jpg	CC BY 4.0	M Raisfath	https://upload.wikimedia.org/wikipedia/commons/7/79/Rear_row_of_Jetour_T2_i-DM_as_seen_from_the_right_during_GIIAS_2026_in_Bandung_20260911_200019.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jetour-t2-4.jpg	trasera	New Jetour T2 (Rear) in Constantia, Cape Town.jpg	CC BY-SA 4.0	Husskeyy	https://upload.wikimedia.org/wikipedia/commons/5/50/New_Jetour_T2_%28Rear%29_in_Constantia%2C_Cape_Town.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jetour-t2-5.jpg	otra	Moscow, Jetour T2, Apr 2026 01.jpg	CC0	Retired electrician	https://upload.wikimedia.org/wikipedia/commons/8/80/Moscow%2C_Jetour_T2%2C_Apr_2026_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
jetour-t2-6.jpg	otra	Jetour T2 Lightning i-DM Panda White.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/8/84/Jetour_T2_Lightning_i-DM_Panda_White.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
leapmotor-c10-2.jpg	otra	Leapmotor C10 IAA 2023 1X7A0248.jpg	CC BY-SA 4.0	Alexander-93	https://upload.wikimedia.org/wikipedia/commons/3/36/Leapmotor_C10_IAA_2023_1X7A0248.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
leapmotor-c10-3.jpg	otra	Leapmotor C10 EREV Classic-Gala 2025 DSC 0779.jpg	CC BY-SA 4.0	Alexander-93	https://upload.wikimedia.org/wikipedia/commons/9/94/Leapmotor_C10_EREV_Classic-Gala_2025_DSC_0779.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-01-2.jpg	trasera	Lynk & Co 01 rear.jpg	CC BY-SA 4.0	Jengtingchen	https://upload.wikimedia.org/wikipedia/commons/2/2a/Lynk_%26_Co_01_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-01-3.jpg	trasera	2017 Lynk & Co 01 (rear).jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/f/f3/2017_Lynk_%26_Co_01_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-01-4.jpg	otra	2022 Lynk & Co 01 facelift.jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/7/79/2022_Lynk_%26_Co_01_facelift.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-01-5.jpg	otra	Lynk & Co 01 PHEV 1X7A5819.jpg	CC BY-SA 4.0	Alexander Migl	https://upload.wikimedia.org/wikipedia/commons/1/15/Lynk_%26_Co_01_PHEV_1X7A5819.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-01-6.jpg	frente	Lynk & Co 01 front.jpg	CC BY-SA 4.0	Jengtingchen	https://upload.wikimedia.org/wikipedia/commons/4/49/Lynk_%26_Co_01_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-06-2.jpg	interior	2023 Lynk & Co 06 PHEV interior.jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/7/7b/2023_Lynk_%26_Co_06_PHEV_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-06-3.jpg	trasera	2023 Lynk & Co 06 PHEV (rear).jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/9/9e/2023_Lynk_%26_Co_06_PHEV_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-06-4.jpg	otra	Lynk & Co 06 Misty Gray.jpg	CC BY-SA 4.0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/7/78/Lynk_%26_Co_06_Misty_Gray.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-06-5.jpg	otra	Lynk & Co 06 001.jpg	CC BY-SA 4.0	Jengtingchen	https://upload.wikimedia.org/wikipedia/commons/6/6f/Lynk_%26_Co_06_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-08-2.jpg	otra	2023 Lynk & Co 08 EM-P.jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/5/5a/2023_Lynk_%26_Co_08_EM-P.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
lynk-co-08-3.jpg	otra	2023 Lynk & Co 08.jpg	CC BY-SA 4.0	User3204	https://upload.wikimedia.org/wikipedia/commons/d/da/2023_Lynk_%26_Co_08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
maxus-eterron-2.jpg	otra	Maxus eTerron 9 IAA Transportation 2024 (DSC02881).jpg	CC BY-SA 4.0	MarcelX42	https://upload.wikimedia.org/wikipedia/commons/6/69/Maxus_eTerron_9_IAA_Transportation_2024_%28DSC02881%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
maxus-eterron-3.jpg	otra	Maxus eTerron 9 IAA Transportation 2024 (DSC02716).jpg	CC BY-SA 4.0	MarcelX42	https://upload.wikimedia.org/wikipedia/commons/2/20/Maxus_eTerron_9_IAA_Transportation_2024_%28DSC02716%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
omoda-c5-2.jpg	interior	2023 Chery Omoda 5 Z (Indonesia) interior.jpg	CC BY-SA 4.0	Andra Febrian	https://upload.wikimedia.org/wikipedia/commons/9/9f/2023_Chery_Omoda_5_Z_%28Indonesia%29_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
omoda-c5-3.jpg	interior	2023 Chery Omoda 5 (Malaysia) interior.png	CC BY 3.0	Automachi	https://upload.wikimedia.org/wikipedia/commons/5/5b/2023_Chery_Omoda_5_%28Malaysia%29_interior.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
omoda-c5-4.jpg	trasera	Chery Omoda 5 (Rear) (2), Jakarta, Indonesia.jpg	CC0	RichardSummersault	https://upload.wikimedia.org/wikipedia/commons/b/b7/Chery_Omoda_5_%28Rear%29_%282%29%2C_Jakarta%2C_Indonesia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
omoda-c5-5.jpg	otra	2024 Omoda 5 Comfort 290T.jpg	CC BY-SA 4.0	Calreyn88	https://upload.wikimedia.org/wikipedia/commons/7/7d/2024_Omoda_5_Comfort_290T.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
omoda-c5-6.jpg	otra	2024 Omoda 5 Comfort 290T 4.jpg	CC BY-SA 4.0	Calreyn88	https://upload.wikimedia.org/wikipedia/commons/b/b4/2024_Omoda_5_Comfort_290T_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
ora-03-2.jpg	otra	2024 GWM Ora 03 400 in Coral Blue, 06-29-2024.jpg	CC0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/1/1e/2024_GWM_Ora_03_400_in_Coral_Blue%2C_06-29-2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
ora-03-3.jpg	otra	2024 GWM Ora 03 400 in Hamilton White, 06-29-2024.jpg	CC0	Ethan Llamas	https://upload.wikimedia.org/wikipedia/commons/7/73/2024_GWM_Ora_03_400_in_Hamilton_White%2C_06-29-2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original
